Video Id,Video Title,Channel Id,Channel Title,Link,BERTopic Topics
0O2i843tdU4,$20 Ridiculous Street Massage in Philippines 🇵🇭,UC8S3gQ0LjFLx4cFrzBXytrw,Go With Ali,https://www.youtube.com/watch?v=0O2i843tdU4,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (75.00%)

Topic 58: pool bar pool, bar (Drinks & Relaxation by the Pool) (8.33%)

Topic 97: hop, rap, hip hop, (HipHop and Dancing) (8.33%)

Topic 111: variations urban legend, urban (Urban Legends and its Variations) (8.33%)"
0PKfbccBsBQ,"🇵🇭Trying Filipino Street Food in Bohol , Philippines",UC3lpA2TVsu_2qKsPlw6FctQ,PAIR OF SOULS,https://www.youtube.com/watch?v=0PKfbccBsBQ,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
0PRBBJPpMrE,Foreigner and Filipina Living Life Philippines LeJhaz Family Fud Day 4Dec22. @LeRocphilippines5539,UCQYkvXhPNaRxlu-jAI5_5Zg,LeRoc Living My Life Philippines,https://www.youtube.com/watch?v=0PRBBJPpMrE,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (66.67%)

Topic 10: swim whale sharks, whale (Swimming with Whale Sharks ) (6.67%)

Topic 59: rainy season, rainy, windy, (Rainy Season) (6.67%)

Topic 105: dig, procure, brother jay, (Unclear Repeated Terms) (20.00%)"
0Pm8OGDsikk,TONY FROM ENGLAND A LIFE  OF A FOREIGNER IN THE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,https://www.youtube.com/watch?v=0Pm8OGDsikk,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (33.33%)

Topic 30: considered rich, immigration, rich (Wealthy & Rich Tourists Travelling) (33.33%)

Topic 80: married filipina, married, wedding (Filipino Marriage Tradition) (33.33%)"
0Pon0lDng8I,Americans React to Sepak Takraw | First time trying & Badminton : Most popular sports in Malaysia!,UCO5Jeark1e_JP36mY3ua19g,The Commodity,https://www.youtube.com/watch?v=0Pon0lDng8I,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 41: jew, concentration camp, bosnia, (Personal Experiences of War and Persecution) (14.29%)

Topic 45: virtual private network, private (Virtual Private Networks (VPNs) and Online Security) (7.14%)

Topic 64: bgc modern manila, manila, (Bonifacio Global City, Taguig, Metro Manila) (7.14%)

Topic 65: hungry hungry hungry, hungry (Satisfying Hunger with Delicious Food) (7.14%)

Topic 69: sport, athletes, badminton, tennis, (Athletes Playing Racket Sports) (14.29%)"
0Qps64cK1CA,FILIPINA WIFE IGNORING FOREIGNER HUSBAND?? EXPAT LIVING  IN THE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,https://www.youtube.com/watch?v=0Qps64cK1CA,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (75.00%)

Topic 64: bgc modern manila, manila, (Bonifacio Global City, Taguig, Metro Manila) (12.50%)

Topic 96: rat, female rat, cat, (Cats & Rats) (12.50%)"
0Qr12Zerphs,Is drag respectable? Watch Filipino queens spill the tea on hot takes,UCYuOZy_oPeZL_1BdHxf-Y2Q,One Down,https://www.youtube.com/watch?v=0Qr12Zerphs,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (60.00%)

Topic 10: swim whale sharks, whale (Swimming with Whale Sharks ) (10.00%)

Topic 42: relationship coppo, adorable coppos, (Philippine Love Teams featuring Daniel Padilla) (10.00%)

Topic 50: lgbtqia community, lgbt community, (LGBTQIA Community) (10.00%)

Topic 106: bohol chocolate hills, chocolate (Chocolate Hills in Bohol) (10.00%)"
0SW__3H_mNs,Living in the PHILIPPINES as a FOREIGNER / My best and worst experiences.,UC4ypznkS1QNOSTxLOScKG6A,Irene_Eneri,https://www.youtube.com/watch?v=0SW__3H_mNs,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (54.55%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (9.09%)

Topic 5: haircut barber, haircuts, haircut, (Barber Services) (18.18%)

Topic 8: dated, dating, students, girls, (Philippines’ Dating & Relationship of Females) (9.09%)

Topic 56: school pula, school class, (Suspension of Classes in Schools) (9.09%)"
0UwKgcvcK5k,JAPANESE KARATE GUY REACT / Crazy Move: US and Philippine Marines Do Crazy Knife and Sword Training,UCdkq517IaeUcnG5CIiFX9RA,Shin Smith,https://www.youtube.com/watch?v=0UwKgcvcK5k,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (16.67%)

Topic 28: martial arts martial, martial (Mixed Martial Arts and Fighting ) (83.33%)"
0VEAGpTrYi8,AMERICANS REACT CHRISTMAS IN PHILIPPINES VS. USA 🇺🇸🎄🇵🇭 | EL's Planet,UCTL128JylZO50B0MqbUuhSw,EL's Planet,https://www.youtube.com/watch?v=0VEAGpTrYi8,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (16.67%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (83.33%)"
0_6HMZjStiQ,I can't believe MY FOREIGNER HUSBAND did this in THE PHILIPPINES 🇵🇭 | PROVINCE TRAVEL FOOD VLOG,UCobYD8WgP3GPOqgvXF2Yy1w,Adam and Jane's Lifestyle,https://www.youtube.com/watch?v=0_6HMZjStiQ,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (62.50%)

Topic 59: rainy season, rainy, windy, (Rainy Season) (12.50%)

Topic 89: fruits mango, mangosteen, fruit (Mango Fruit) (25.00%)"
0_pTnqziRqo,🇵🇭FILIPINOS ARE MORE RESPECTFUL THAN AMERICANS?!😱 | Finding Tom| Filipino Culture Reaction,UC7AB80x51RwhxZpJmIUQiZQ,SecretLifeofLauren,https://www.youtube.com/watch?v=0_pTnqziRqo,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (62.50%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (25.00%)

Topic 91: manila surrounding cities, manila (Metro Manila as the National Capital Region) (12.50%)"
0cec9CL-hmE,Trying Filipino food for the first time…*Lechon Manok* #filipinofood #lechonmanok #philippines #asia,UCRe3yRMUuJkNeWLtO9kBGqg,Nurse Ruth Nook,https://www.youtube.com/watch?v=0cec9CL-hmE,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (83.33%)

Topic 72: watch jollibee commercials, reacting (Watching Kwentong Jollibee Commercial) (16.67%)"
0e2__WsRZdg,This Filipino Kid is a SINGING MENACE! Latinos react to NEW Filipino Singing TIKTOKS | Vol 18,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,https://www.youtube.com/watch?v=0e2__WsRZdg,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (87.50%)

Topic 10: swim whale sharks, whale (Swimming with Whale Sharks ) (12.50%)"
0eQRhbi0AcM,Foreigner & Filipina House Build Philippines 29Sep22. @LeRocphilippines5539,UCQYkvXhPNaRxlu-jAI5_5Zg,LeRoc Living My Life Philippines,https://www.youtube.com/watch?v=0eQRhbi0AcM,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
0edjY4t_8X8,REVOLVING RESTAURANT in The SKY! Eastwood City Philippines Vlog 🇵🇭,UC4K-p09jBTGH-nvqj-UqELQ,Our Philippines' Adventures,https://www.youtube.com/watch?v=0edjY4t_8X8,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (75.00%)

Topic 54: manila cathedral church, manila (Manila Cathedral) (25.00%)"
0gBZLqvonWw,DELICIOUS PORK MEAL FOR DINNER ?? FOREIGNER HUSBAND CANT BREATHE WHILE EATING???,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,https://www.youtube.com/watch?v=0gBZLqvonWw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (25.00%)

Topic 65: hungry hungry hungry, hungry (Satisfying Hunger with Delicious Food) (25.00%)

Topic 107: bano guilla bano, sila, (Unclear Repeated Terms) (50.00%)"
0h8i66OAWjM,FRENCH vs. FILIPINOS - Foreigners react to BIG DIFFERENCES,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,https://www.youtube.com/watch?v=0h8i66OAWjM,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (80.00%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (20.00%)"
0hjnu1Hjbo4,"Americans React to Manila , Philippines | Spectacular Skyline of Metro Manila Philippines 2021",UCO5Jeark1e_JP36mY3ua19g,The Commodity,https://www.youtube.com/watch?v=0hjnu1Hjbo4,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 3: kids, poor, learn, deserve, (Experiences of Children in Community & Culture) (10.00%)

Topic 52: youtubers poverty porn, create (Poverty Porn Content in YouTube) (10.00%)

Topic 91: manila surrounding cities, manila (Metro Manila as the National Capital Region) (20.00%)

Topic 110: experience culture shock, biggest (Experiencing Culture Shock) (10.00%)"
0jgSvwOOn4Y,Foreigners React to Jollibee Commercial Valentine Series 2019: Choice (REACTION),UCuBgQMllxvxKLuABHZlV5KA,RELL 🕺🏽,https://www.youtube.com/watch?v=0jgSvwOOn4Y,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (75.00%)

Topic 65: hungry hungry hungry, hungry (Satisfying Hunger with Delicious Food) (12.50%)

Topic 105: dig, procure, brother jay, (Unclear Repeated Terms) (12.50%)"
0nRXbv67-4M,"My FIRST LOCAL MARKET in Manila, The Philippines! (trying ube) 🇵🇭",UCbDelWG0lH_xzQjnH-bNB_w,josie lifts things,https://www.youtube.com/watch?v=0nRXbv67-4M,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (63.64%)

Topic 10: swim whale sharks, whale (Swimming with Whale Sharks ) (9.09%)

Topic 14: archipelago spanish, spanish colony, (Spanish Colonialism in the Philippines) (9.09%)

Topic 26: local coffee, coffee shops, (Local Coffee and Coffee Shops) (18.18%)"
0nVPBJnjzeI,Philippines WON the WORLD TRAVEL AWARDS! Congratulations and MABUHAY! (Proud Reaction),UCYr4VTQfBpXrccQw_H2S8RA,JUICY REACTS,https://www.youtube.com/watch?v=0nVPBJnjzeI,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (40.00%)

Topic 47: singer, dance dance dance, (Singing and Dancing Stars) (60.00%)"
0nhplwwV_9g,FOREIGNER reacts to WHAT brought you to the PHILIPPINES?,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,https://www.youtube.com/watch?v=0nhplwwV_9g,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (40.91%)

Topic 9: topics taiwan, taiwan, taiwan (Travel to Taiwan & Destinations) (9.09%)

Topic 23: winter summer cold, summer (Seasons and Weather ) (9.09%)

Topic 33: san miguel corporation, san (San Miguel Corporation) (4.55%)

Topic 35: expensive wedding gowns, wedding (Famous and Expensive Wedding Gowns) (4.55%)

Topic 41: jew, concentration camp, bosnia, (Personal Experiences of War and Persecution) (4.55%)

Topic 48: friends heart, heart friends (Friendships) (4.55%)

Topic 53: war cuba, called cuba (War & Conflict in Cuba & Spain) (4.55%)

Topic 80: married filipina, married, wedding (Filipino Marriage Tradition) (4.55%)

Topic 85: university campus, campus, universities, (University and Campuses) (4.55%)

Topic 110: experience culture shock, biggest (Experiencing Culture Shock) (4.55%)

Topic 120: winning game, game winning, (Winning Games and Excitement ) (4.55%)"
0o5lQ6LZ4rI,Trying the *Best* Bulalo in Tagaytay!✨ (w/ Filipino Dessert Delicacy),UCQKWCDl0BKMIAj-mrjLIySg,Sylvia Kim,https://www.youtube.com/watch?v=0o5lQ6LZ4rI,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (83.33%)

Topic 19: halohalo, ube ice cream, (Philippine Halo-Halo Dessert) (16.67%)"
0qIhFhM6eKw,V285 - Pt 17 FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - Retiring in South East Asia vlog,UCWjSwkIn2gGgETcZZYaO-6g,The Garcia Family,https://www.youtube.com/watch?v=0qIhFhM6eKw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (68.75%)

Topic 5: haircut barber, haircuts, haircut, (Barber Services) (6.25%)

Topic 102: friends issues, relationships, friends, (Friendships) (6.25%)

Topic 118: pondi, happy baby, ready, (Mommy and Baby's Morning Events ) (18.75%)"
0r-T21BKkMk,Top 10 FILIPINO Singers Who Went VIRAL on YOUTUBE! | Foreigners REACTION!,UCG57u0jfLpuPuCAHRUtTxdg,Dabble The Reaction,https://www.youtube.com/watch?v=0r-T21BKkMk,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
0r3rU0ipuiQ,Good Voice = Free Lechon | Waleska & Efra react to Philippine Madrigal Singers Singing in Restaurant,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,https://www.youtube.com/watch?v=0r3rU0ipuiQ,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
0rGpMzBcnX4,Japanese react to Top 10 Most Beautiful Bollywood Actresses In 2020,UCqCI4i-mZ4Cu6Kr8emMaf1A,RYU JAPAN,https://www.youtube.com/watch?v=0rGpMzBcnX4,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (75.00%)

Topic 94: friends attractive attractive, friends (Friendly and Romantic Relationships ) (25.00%)"
0tA3LAVwkIo,Foreigners BIGGEST culture shock in the Philippines (street interviews),UCoWQLZoPwn3mJ-oiPrwDpbA,Living abroad,https://www.youtube.com/watch?v=0tA3LAVwkIo,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (85.71%)

Topic 110: experience culture shock, biggest (Experiencing Culture Shock) (14.29%)"
0vtbuxqyclc,THIS fact of PHILIPPINES history SHOCKED us! Foreigners Reaction.,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,https://www.youtube.com/watch?v=0vtbuxqyclc,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 14: archipelago spanish, spanish colony, (Spanish Colonialism in the Philippines) (25.00%)

Topic 51: maya pahit empire, archipelago, (Historical States of the Southeast Asian Archipelago) (25.00%)"
0yqdgfLWhpM,FOREIGNER TOLD BY LOCAL PHILIPPINES AUTHORITIES THEY WOULD ARREST HIM : ANGELES CITY PHILIPPINES,UCQzpQN0PTfIx1ARe7lL1jXQ,PhillyinthePhilippines,https://www.youtube.com/watch?v=0yqdgfLWhpM,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (71.43%)

Topic 101: koreans bars, mindanao, koreans, (Korean Presence and Community in Mindanao) (28.57%)"
0z_UIEHwskI,"SINULOG 2019 Philippines, Foreigners First Time!",UCYY2mNcq7pv6IRW92JIT6DA,The Juicy Vlog,https://www.youtube.com/watch?v=0z_UIEHwskI,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (76.92%)

Topic 59: rainy season, rainy, windy, (Rainy Season) (15.38%)

Topic 80: married filipina, married, wedding (Filipino Marriage Tradition) (7.69%)"
0zyiBgLpoeE,"Japanese React to ""What It's Like To Have a FILIPINA Grandma | Markian""",UCeT1qAcQxLP6cEfbMe85QCQ,Yoshi the Japanese Guy,https://www.youtube.com/watch?v=0zyiBgLpoeE,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (14.29%)

Topic 8: dated, dating, students, girls, (Philippines’ Dating & Relationship of Females) (14.29%)

Topic 15: walk beach, beach, beach (Walking by the Beach Experience) (14.29%)

Topic 27: watching leave loved, listen (Listening & Watching Loved Ones Depart ) (14.29%)

Topic 32: puppies, puppies hope, doggy, (Dogs) (14.29%)

Topic 67: learning, learn, teacher, teachers, (Language Education and Learning Experiences) (14.29%)

Topic 117: ipakita akong imong, ipakita (Filipino Phrases) (14.29%)"
1-b2aT0of_Y,METALHEADS REACTION TO - PINOY RAP - 187 MOBSTAZ - WE DON’T DIE WE MULTIPLY,UCD58HBLhMozUsE6JwK3y10g,Bowzer’s reaction Pit,https://www.youtube.com/watch?v=1-b2aT0of_Y,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (83.33%)

Topic 74: beauty pageants beauty, pageants (Philippine Beauty Pageant & Miss Universe) (16.67%)"
1-m9KLTaeaI,Visiting a $1 Zoo in The Philippines | Albay Park & Wildlife and Ligñon Hill 🇵🇭,UC8TejFCTSwkcpOubPVOcCaQ,Robbie Travels,https://www.youtube.com/watch?v=1-m9KLTaeaI,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (30.00%)

Topic 6: species crocodile, crocodiles, crocodile (Wildlife Species & Conservation) (10.00%)

Topic 16: eagle impressive, eagle eagle, (Philippine Monkey Eating Eagle) (10.00%)

Topic 69: sport, athletes, badminton, tennis, (Athletes Playing Racket Sports) (40.00%)

Topic 70: tamaraw dwarf buffalo, dwarf (Physical Characteristics of the Tamaraw Dwarf Buffalo) (10.00%)"
12cGM8Quszs,SO INSPIRATIONAL! FILIPINOS who made PINOYS PROUD #2 | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,https://www.youtube.com/watch?v=12cGM8Quszs,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (85.71%)

Topic 107: bano guilla bano, sila, (Unclear Repeated Terms) (14.29%)"
13VgNwbbOcw,FILIPINA SPEAKS WHY CHOOSE FOREIGNER THAN FILIPINO ?? EXPAT LIVING IN PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,https://www.youtube.com/watch?v=13VgNwbbOcw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (25.00%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (12.50%)

Topic 8: dated, dating, students, girls, (Philippines’ Dating & Relationship of Females) (12.50%)

Topic 15: walk beach, beach, beach (Walking by the Beach Experience) (12.50%)

Topic 102: friends issues, relationships, friends, (Friendships) (12.50%)

Topic 104: sing song song, song (Singing of Songs) (25.00%)"
13wZEXCrprY,Foreigner Trying Filipino Wishing Candles in Manila 🇵🇭 #philippines #manila #travelphilippines,UC6_2wj3vR_j5EiqB-hZ7BUA,Yad Ventures,https://www.youtube.com/watch?v=13wZEXCrprY,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (33.33%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (66.67%)"
160z2kH-pfQ,The Philippines Arrived at AGT! Waleska & Efra react to Roland Abante America's Got Talent Audition,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,https://www.youtube.com/watch?v=160z2kH-pfQ,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (75.00%)

Topic 36: officer meijii yoshimi, meijii (Officer Meijii Yoshimi and the Onoda Incident) (25.00%)"
16GQKjDDrXM,7 BEAUTIFUL FILIPINAS LOOKING TO MARRY OLDER FOREIGNERS💖,UCDSd4U2FQAB4XWgHMjoRrzg,All About Filipina Relationships,https://www.youtube.com/watch?v=16GQKjDDrXM,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (37.50%)

Topic 67: learning, learn, teacher, teachers, (Language Education and Learning Experiences) (25.00%)

Topic 86: filipina, christian filipina, davao (Characteristics of Filipinas from Davao) (12.50%)

Topic 91: manila surrounding cities, manila (Metro Manila as the National Capital Region) (12.50%)

Topic 104: sing song song, song (Singing of Songs) (12.50%)"
185FT0mCgvc,"Koreans React to OPM #4 (Karencitta, IV of Spades, Gloc-9) | EL's Planet",UCTL128JylZO50B0MqbUuhSw,EL's Planet,https://www.youtube.com/watch?v=185FT0mCgvc,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (70.00%)

Topic 7: wear makeup, makeup, lipstick, (Makeup Products and Application) (10.00%)

Topic 47: singer, dance dance dance, (Singing and Dancing Stars) (10.00%)

Topic 94: friends attractive attractive, friends (Friendly and Romantic Relationships ) (10.00%)"
18oXZbC_RYI,Americans React to How The US Stole The Philippines!,UCAUgY9e_n2DhyZTgvPRoJnQ,TriFate Geo,https://www.youtube.com/watch?v=18oXZbC_RYI,"Topic 14: archipelago spanish, spanish colony, (Spanish Colonialism in the Philippines) (9.09%)

Topic 51: maya pahit empire, archipelago, (Historical States of the Southeast Asian Archipelago) (9.09%)

Topic 53: war cuba, called cuba (War & Conflict in Cuba & Spain) (36.36%)

Topic 87: rebellion conspired spanish, invaded (American Invasion of Hawaii Region and Historical Conflicts) (36.36%)

Topic 95: pinay moms blogs, moms (Filipino Moms doing a Vlog) (9.09%)"
