Video Id,Video Title,Link,BERTopic Topics
0Pm8OGDsikk,TONY FROM ENGLAND A LIFE  OF A FOREIGNER IN THE PHILIPPINES,https://www.youtube.com/watch?v=0Pm8OGDsikk,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (33.33%)

Topic 30: Topic 30: Wealthy & (Topic 30: Wealthy & Rich Tourists Travelling) (33.33%)

Topic 80: Topic 80: Filipino Marriage (Topic 80: Filipino Marriage Tradition) (33.33%)
"
0Pon0lDng8I,Americans React to Sepak Takraw | First time trying & Badminton : Most popular sports in Malaysia!,https://www.youtube.com/watch?v=0Pon0lDng8I,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 41: Topic 41: Personal Experiences (Topic 41: Personal Experiences of War and Persecution) (14.29%)

Topic 45: Topic 45: Virtual Private (Topic 45: Virtual Private Networks (VPNs) and Online Security) (7.14%)

Topic 64: Topic 64: Bonifacio Global (Topic 64: Bonifacio Global City, Taguig, Metro Manila) (7.14%)

Topic 65: Topic 65: Satisfying Hunger (Topic 65: Satisfying Hunger with Delicious Food) (7.14%)

Topic 69: Topic 69: Athletes Playing (Topic 69: Athletes Playing Racket Sports) (14.29%)
"
0Qps64cK1CA,FILIPINA WIFE IGNORING FOREIGNER HUSBAND?? EXPAT LIVING  IN THE PHILIPPINES,https://www.youtube.com/watch?v=0Qps64cK1CA,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 64: Topic 64: Bonifacio Global (Topic 64: Bonifacio Global City, Taguig, Metro Manila) (12.50%)

Topic 96: Topic 96: Cats & (Topic 96: Cats & Rats) (12.50%)
"
0Qr12Zerphs,Is drag respectable? Watch Filipino queens spill the tea on hot takes,https://www.youtube.com/watch?v=0Qr12Zerphs,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 10: Topic 10: Swimming with (Topic 10: Swimming with Whale Sharks ) (10.00%)

Topic 42: Topic 42: Philippine Love (Topic 42: Philippine Love Teams featuring Daniel Padilla) (10.00%)

Topic 50: Topic 50: LGBTQIA Community (Topic 50: LGBTQIA Community) (10.00%)

Topic 106: Topic 106: Chocolate Hills (Topic 106: Chocolate Hills in Bohol) (10.00%)
"
0SW__3H_mNs,Living in the PHILIPPINES as a FOREIGNER / My best and worst experiences.,https://www.youtube.com/watch?v=0SW__3H_mNs,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (54.55%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (9.09%)

Topic 5: Topic 5: Barber Services (Topic 5: Barber Services) (18.18%)

Topic 8: Topic 8: Philippines’ Dating (Topic 8: Philippines’ Dating & Relationship of Females) (9.09%)

Topic 56: Topic 56: Suspension of (Topic 56: Suspension of Classes in Schools) (9.09%)
"
0UwKgcvcK5k,JAPANESE KARATE GUY REACT / Crazy Move: US and Philippine Marines Do Crazy Knife and Sword Training,https://www.youtube.com/watch?v=0UwKgcvcK5k,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (16.67%)

Topic 28: Topic 28: Mixed Martial (Topic 28: Mixed Martial Arts and Fighting ) (83.33%)
"
0VEAGpTrYi8,AMERICANS REACT CHRISTMAS IN PHILIPPINES VS. USA 🇺🇸🎄🇵🇭 | EL's Planet,https://www.youtube.com/watch?v=0VEAGpTrYi8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (16.67%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (83.33%)
"
0_6HMZjStiQ,I can't believe MY FOREIGNER HUSBAND did this in THE PHILIPPINES 🇵🇭 | PROVINCE TRAVEL FOOD VLOG,https://www.youtube.com/watch?v=0_6HMZjStiQ,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (62.50%)

Topic 59: Topic 59: Rainy Season (Topic 59: Rainy Season) (12.50%)

Topic 89: Topic 89: Mango Fruit (Topic 89: Mango Fruit) (25.00%)
"
0_pTnqziRqo,🇵🇭FILIPINOS ARE MORE RESPECTFUL THAN AMERICANS?!😱 | Finding Tom| Filipino Culture Reaction,https://www.youtube.com/watch?v=0_pTnqziRqo,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (62.50%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (25.00%)

Topic 91: Topic 91: Metro Manila (Topic 91: Metro Manila as the National Capital Region) (12.50%)
"
0cec9CL-hmE,Trying Filipino food for the first time…*Lechon Manok* #filipinofood #lechonmanok #philippines #asia,https://www.youtube.com/watch?v=0cec9CL-hmE,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (83.33%)

Topic 72: Topic 72: Watching Kwentong (Topic 72: Watching Kwentong Jollibee Commercial) (16.67%)
"
0e2__WsRZdg,This Filipino Kid is a SINGING MENACE! Latinos react to NEW Filipino Singing TIKTOKS | Vol 18,https://www.youtube.com/watch?v=0e2__WsRZdg,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (87.50%)

Topic 10: Topic 10: Swimming with (Topic 10: Swimming with Whale Sharks ) (12.50%)
"
0eQRhbi0AcM,Foreigner & Filipina House Build Philippines 29Sep22. @LeRocphilippines5539,https://www.youtube.com/watch?v=0eQRhbi0AcM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
0edjY4t_8X8,REVOLVING RESTAURANT in The SKY! Eastwood City Philippines Vlog 🇵🇭,https://www.youtube.com/watch?v=0edjY4t_8X8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 54: Topic 54: Manila Cathedral (Topic 54: Manila Cathedral) (25.00%)
"
0gBZLqvonWw,DELICIOUS PORK MEAL FOR DINNER ?? FOREIGNER HUSBAND CANT BREATHE WHILE EATING???,https://www.youtube.com/watch?v=0gBZLqvonWw,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (25.00%)

Topic 65: Topic 65: Satisfying Hunger (Topic 65: Satisfying Hunger with Delicious Food) (25.00%)

Topic 107: Topic 107: Unclear Repeated (Topic 107: Unclear Repeated Terms) (50.00%)
"
0h8i66OAWjM,FRENCH vs. FILIPINOS - Foreigners react to BIG DIFFERENCES,https://www.youtube.com/watch?v=0h8i66OAWjM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (80.00%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (20.00%)
"
0hjnu1Hjbo4,"Americans React to Manila , Philippines | Spectacular Skyline of Metro Manila Philippines 2021",https://www.youtube.com/watch?v=0hjnu1Hjbo4,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 3: Topic 3: Experiences of (Topic 3: Experiences of Children in Community & Culture) (10.00%)

Topic 52: Topic 52: Poverty Porn (Topic 52: Poverty Porn Content in YouTube) (10.00%)

Topic 91: Topic 91: Metro Manila (Topic 91: Metro Manila as the National Capital Region) (20.00%)

Topic 110: Topic 110: Experiencing Culture (Topic 110: Experiencing Culture Shock) (10.00%)
"
0jgSvwOOn4Y,Foreigners React to Jollibee Commercial Valentine Series 2019: Choice (REACTION),https://www.youtube.com/watch?v=0jgSvwOOn4Y,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 65: Topic 65: Satisfying Hunger (Topic 65: Satisfying Hunger with Delicious Food) (12.50%)

Topic 105: Topic 105: Unclear Repeated (Topic 105: Unclear Repeated Terms) (12.50%)
"
0nRXbv67-4M,"My FIRST LOCAL MARKET in Manila, The Philippines! (trying ube) 🇵🇭",https://www.youtube.com/watch?v=0nRXbv67-4M,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (63.64%)

Topic 10: Topic 10: Swimming with (Topic 10: Swimming with Whale Sharks ) (9.09%)

Topic 14: Topic 14: Spanish Colonialism (Topic 14: Spanish Colonialism in the Philippines) (9.09%)

Topic 26: Topic 26: Local Coffee (Topic 26: Local Coffee and Coffee Shops) (18.18%)
"
0nVPBJnjzeI,Philippines WON the WORLD TRAVEL AWARDS! Congratulations and MABUHAY! (Proud Reaction),https://www.youtube.com/watch?v=0nVPBJnjzeI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.00%)

Topic 47: Topic 47: Singing and (Topic 47: Singing and Dancing Stars) (60.00%)
"
0nhplwwV_9g,FOREIGNER reacts to WHAT brought you to the PHILIPPINES?,https://www.youtube.com/watch?v=0nhplwwV_9g,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.91%)

Topic 9: Topic 9: Travel to (Topic 9: Travel to Taiwan & Destinations) (9.09%)

Topic 23: Topic 23: Seasons and (Topic 23: Seasons and Weather ) (9.09%)

Topic 33: Topic 33: San Miguel (Topic 33: San Miguel Corporation) (4.55%)

Topic 35: Topic 35: Famous and (Topic 35: Famous and Expensive Wedding Gowns) (4.55%)

Topic 41: Topic 41: Personal Experiences (Topic 41: Personal Experiences of War and Persecution) (4.55%)

Topic 48: Topic 48: Friendships (Topic 48: Friendships) (4.55%)

Topic 53: Topic 53: War & (Topic 53: War & Conflict in Cuba & Spain) (4.55%)

Topic 80: Topic 80: Filipino Marriage (Topic 80: Filipino Marriage Tradition) (4.55%)

Topic 85: Topic 85: University and (Topic 85: University and Campuses) (4.55%)

Topic 110: Topic 110: Experiencing Culture (Topic 110: Experiencing Culture Shock) (4.55%)

Topic 120: Topic 120: Winning Games (Topic 120: Winning Games and Excitement ) (4.55%)
"
0o5lQ6LZ4rI,Trying the *Best* Bulalo in Tagaytay!✨ (w/ Filipino Dessert Delicacy),https://www.youtube.com/watch?v=0o5lQ6LZ4rI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (83.33%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (16.67%)
"
0qIhFhM6eKw,V285 - Pt 17 FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - Retiring in South East Asia vlog,https://www.youtube.com/watch?v=0qIhFhM6eKw,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (68.75%)

Topic 5: Topic 5: Barber Services (Topic 5: Barber Services) (6.25%)

Topic 102: Topic 102: Friendships (Topic 102: Friendships) (6.25%)

Topic 118: Topic 118: Mommy and (Topic 118: Mommy and Baby's Morning Events ) (18.75%)
"
0r-T21BKkMk,Top 10 FILIPINO Singers Who Went VIRAL on YOUTUBE! | Foreigners REACTION!,https://www.youtube.com/watch?v=0r-T21BKkMk,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
0r3rU0ipuiQ,Good Voice = Free Lechon | Waleska & Efra react to Philippine Madrigal Singers Singing in Restaurant,https://www.youtube.com/watch?v=0r3rU0ipuiQ,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
0rGpMzBcnX4,Japanese react to Top 10 Most Beautiful Bollywood Actresses In 2020,https://www.youtube.com/watch?v=0rGpMzBcnX4,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 94: Topic 94: Friendly and (Topic 94: Friendly and Romantic Relationships ) (25.00%)
"
0tA3LAVwkIo,Foreigners BIGGEST culture shock in the Philippines (street interviews),https://www.youtube.com/watch?v=0tA3LAVwkIo,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (85.71%)

Topic 110: Topic 110: Experiencing Culture (Topic 110: Experiencing Culture Shock) (14.29%)
"
0vtbuxqyclc,THIS fact of PHILIPPINES history SHOCKED us! Foreigners Reaction.,https://www.youtube.com/watch?v=0vtbuxqyclc,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 14: Topic 14: Spanish Colonialism (Topic 14: Spanish Colonialism in the Philippines) (25.00%)

Topic 51: Topic 51: Historical States (Topic 51: Historical States of the Southeast Asian Archipelago) (25.00%)
"
0yqdgfLWhpM,FOREIGNER TOLD BY LOCAL PHILIPPINES AUTHORITIES THEY WOULD ARREST HIM : ANGELES CITY PHILIPPINES,https://www.youtube.com/watch?v=0yqdgfLWhpM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 101: Topic 101: Korean Presence (Topic 101: Korean Presence and Community in Mindanao) (28.57%)
"
0z_UIEHwskI,"SINULOG 2019 Philippines, Foreigners First Time!",https://www.youtube.com/watch?v=0z_UIEHwskI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (76.92%)

Topic 59: Topic 59: Rainy Season (Topic 59: Rainy Season) (15.38%)

Topic 80: Topic 80: Filipino Marriage (Topic 80: Filipino Marriage Tradition) (7.69%)
"
0zyiBgLpoeE,"Japanese React to ""What It's Like To Have a FILIPINA Grandma | Markian""",https://www.youtube.com/watch?v=0zyiBgLpoeE,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (14.29%)

Topic 8: Topic 8: Philippines’ Dating (Topic 8: Philippines’ Dating & Relationship of Females) (14.29%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (14.29%)

Topic 27: Topic 27: Listening & (Topic 27: Listening & Watching Loved Ones Depart ) (14.29%)

Topic 32: Topic 32: Dogs (Topic 32: Dogs) (14.29%)

Topic 67: Topic 67: Language Education (Topic 67: Language Education and Learning Experiences) (14.29%)

Topic 117: Topic 117: Filipino Phrases (Topic 117: Filipino Phrases) (14.29%)
"
1-b2aT0of_Y,METALHEADS REACTION TO - PINOY RAP - 187 MOBSTAZ - WE DON’T DIE WE MULTIPLY,https://www.youtube.com/watch?v=1-b2aT0of_Y,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (83.33%)

Topic 74: Topic 74: Philippine Beauty (Topic 74: Philippine Beauty Pageant & Miss Universe) (16.67%)
"
1-m9KLTaeaI,Visiting a $1 Zoo in The Philippines | Albay Park & Wildlife and Ligñon Hill 🇵🇭,https://www.youtube.com/watch?v=1-m9KLTaeaI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (30.00%)

Topic 6: Topic 6: Wildlife Species (Topic 6: Wildlife Species & Conservation) (10.00%)

Topic 16: Topic 16: Philippine Monkey (Topic 16: Philippine Monkey Eating Eagle) (10.00%)

Topic 69: Topic 69: Athletes Playing (Topic 69: Athletes Playing Racket Sports) (40.00%)

Topic 70: Topic 70: Physical Characteristics (Topic 70: Physical Characteristics of the Tamaraw Dwarf Buffalo) (10.00%)
"
12cGM8Quszs,SO INSPIRATIONAL! FILIPINOS who made PINOYS PROUD #2 | HONEST REACTION,https://www.youtube.com/watch?v=12cGM8Quszs,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (85.71%)

Topic 107: Topic 107: Unclear Repeated (Topic 107: Unclear Repeated Terms) (14.29%)
"
13VgNwbbOcw,FILIPINA SPEAKS WHY CHOOSE FOREIGNER THAN FILIPINO ?? EXPAT LIVING IN PHILIPPINES,https://www.youtube.com/watch?v=13VgNwbbOcw,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (25.00%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (12.50%)

Topic 8: Topic 8: Philippines’ Dating (Topic 8: Philippines’ Dating & Relationship of Females) (12.50%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (12.50%)

Topic 102: Topic 102: Friendships (Topic 102: Friendships) (12.50%)

Topic 104: Topic 104: Singing of (Topic 104: Singing of Songs) (25.00%)
"
13wZEXCrprY,Foreigner Trying Filipino Wishing Candles in Manila 🇵🇭 #philippines #manila #travelphilippines,https://www.youtube.com/watch?v=13wZEXCrprY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (33.33%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (66.67%)
"
160z2kH-pfQ,The Philippines Arrived at AGT! Waleska & Efra react to Roland Abante America's Got Talent Audition,https://www.youtube.com/watch?v=160z2kH-pfQ,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 36: Topic 36: Officer Meijii (Topic 36: Officer Meijii Yoshimi and the Onoda Incident) (25.00%)
"
16GQKjDDrXM,7 BEAUTIFUL FILIPINAS LOOKING TO MARRY OLDER FOREIGNERS💖,https://www.youtube.com/watch?v=16GQKjDDrXM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (37.50%)

Topic 67: Topic 67: Language Education (Topic 67: Language Education and Learning Experiences) (25.00%)

Topic 86: Topic 86: Characteristics of (Topic 86: Characteristics of Filipinas from Davao) (12.50%)

Topic 91: Topic 91: Metro Manila (Topic 91: Metro Manila as the National Capital Region) (12.50%)

Topic 104: Topic 104: Singing of (Topic 104: Singing of Songs) (12.50%)
"
185FT0mCgvc,"Koreans React to OPM #4 (Karencitta, IV of Spades, Gloc-9) | EL's Planet",https://www.youtube.com/watch?v=185FT0mCgvc,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (70.00%)

Topic 7: Topic 7: Makeup Products (Topic 7: Makeup Products and Application) (10.00%)

Topic 47: Topic 47: Singing and (Topic 47: Singing and Dancing Stars) (10.00%)

Topic 94: Topic 94: Friendly and (Topic 94: Friendly and Romantic Relationships ) (10.00%)
"
18oXZbC_RYI,Americans React to How The US Stole The Philippines!,https://www.youtube.com/watch?v=18oXZbC_RYI,"Topic 14: Topic 14: Spanish Colonialism (Topic 14: Spanish Colonialism in the Philippines) (9.09%)

Topic 51: Topic 51: Historical States (Topic 51: Historical States of the Southeast Asian Archipelago) (9.09%)

Topic 53: Topic 53: War & (Topic 53: War & Conflict in Cuba & Spain) (36.36%)

Topic 87: Topic 87: American Invasion (Topic 87: American Invasion of Hawaii Region and Historical Conflicts) (36.36%)

Topic 95: Topic 95: Filipino Moms (Topic 95: Filipino Moms doing a Vlog) (9.09%)
"
196oXdYgBEs,Americans React to Philippines Love For Basketball | This is the Most Basketball Obsessed Country !,https://www.youtube.com/watch?v=196oXdYgBEs,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (68.75%)

Topic 14: Topic 14: Spanish Colonialism (Topic 14: Spanish Colonialism in the Philippines) (6.25%)

Topic 46: Topic 46: National Flag (Topic 46: National Flag) (6.25%)

Topic 97: Topic 97: HipHop and (Topic 97: HipHop and Dancing) (12.50%)

Topic 111: Topic 111: Urban Legends (Topic 111: Urban Legends and its Variations) (6.25%)
"
1C753eMNsKg,"First Impressions of Manila, Philippines 🇵🇭 | Intramuros Walking Tour | Filipino Street Food",https://www.youtube.com/watch?v=1C753eMNsKg,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 13: Topic 13: Balut and (Topic 13: Balut and other Eggs) (5.00%)

Topic 18: Topic 18: Sagada Burial (Topic 18: Sagada Burial Caves & Hanging Coffins) (5.00%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (5.00%)

Topic 21: Topic 21: Banaue Rice (Topic 21: Banaue Rice Terraces) (10.00%)

Topic 38: Topic 38: Basilicas and (Topic 38: Basilicas and Cathedrals in the Philippines) (5.00%)

Topic 54: Topic 54: Manila Cathedral (Topic 54: Manila Cathedral) (10.00%)

Topic 68: Topic 68: Children's Lives (Topic 68: Children's Lives and Relationships ) (5.00%)

Topic 111: Topic 111: Urban Legends (Topic 111: Urban Legends and its Variations) (5.00%)
"
1Ccsgr9T69Q,Emotional Return to the Philippines 🇵🇭 Our First Time in Cebu 🥰,https://www.youtube.com/watch?v=1Ccsgr9T69Q,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
1D9m0RkEwTg,Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time),https://www.youtube.com/watch?v=1D9m0RkEwTg,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 9: Topic 9: Travel to (Topic 9: Travel to Taiwan & Destinations) (16.67%)

Topic 115: Topic 115: Bicycle & (Topic 115: Bicycle & Tricycle Rental) (16.67%)
"
1FJE4khqN8c,GRADUATIONS are MORE FUN in the PHILIPPINES! NDDU Senior High | HONEST REACTION,https://www.youtube.com/watch?v=1FJE4khqN8c,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.00%)

Topic 18: Topic 18: Sagada Burial (Topic 18: Sagada Burial Caves & Hanging Coffins) (20.00%)

Topic 47: Topic 47: Singing and (Topic 47: Singing and Dancing Stars) (20.00%)

Topic 107: Topic 107: Unclear Repeated (Topic 107: Unclear Repeated Terms) (20.00%)
"
1GHM1QQDSrI,"$10 FILIPINO STREET FOOD TOUR at UGBO in TONDO Manila, Philippines 🇵🇭 | MUKBANG Philippines",https://www.youtube.com/watch?v=1GHM1QQDSrI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
1HEOo6a91yY,Adventures in CEBU (My HONEST Experience) 🇵🇭 Searching Paradise In THE PHILIPPINES,https://www.youtube.com/watch?v=1HEOo6a91yY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (59.09%)

Topic 10: Topic 10: Swimming with (Topic 10: Swimming with Whale Sharks ) (18.18%)

Topic 26: Topic 26: Local Coffee (Topic 26: Local Coffee and Coffee Shops) (4.55%)

Topic 44: Topic 44: Dating & (Topic 44: Dating & Relationships Setup) (4.55%)

Topic 88: Topic 88: Squarespace and (Topic 88: Squarespace and Online Content Creation ) (4.55%)

Topic 92: Topic 92: Going to (Topic 92: Going to Shopping Malls and Street Markets in Manila) (9.09%)
"
